epoch,mean_return,best_return,std_0,std_1,std_2,std_3,std_4,distribution_entropy,mean_duration_seconds,mean_overwhelmed_triggers,mean_impatient_triggers,mean_distracted_triggers
1,-60.37427777777779,-35.050000000000004,0.4,0.6,0.8,0.1,0.08,0.6161190217667072,179.07611111111112,0.49999999999999994,16.8,3.4333333333333322
2,-53.26405555555555,-24.648333333333337,0.5412850848549099,0.37816160550164385,0.6823947332387347,0.055945422178756234,0.05024550481610951,-0.7479100214893364,176.6405555555556,0.49999999999999994,13.944444444444446,2.8555555555555556
3,-49.45755555555556,-29.86,0.4195295602866423,0.4331245984938276,0.5937983594693937,0.0383872844077562,0.05976865871274074,-1.2091768061200796,162.13111111111112,0.43333333333333335,12.322222222222223,3.433333333333334
4,-56.97627777777777,-26.635,0.27584264347261744,0.4470854936266485,0.5124150966914967,0.04152356025924394,0.08558050454768887,-1.3066497987373815,188.6516666666667,0.6333333333333333,14.933333333333335,2.8555555555555556
5,-60.438111111111105,-39.446666666666665,0.2014921368182745,0.6203178615151579,0.3323176017671305,0.036288415404727964,0.09804788136573375,-1.7250557013082317,167.93666666666667,1.2666666666666664,15.866666666666667,3.422222222222223
6,-60.931000000000004,-26.490000000000006,0.16716414288899273,0.7694251062313249,0.26316789894340126,0.03550676788020275,0.100417714989587,-1.9276097007851036,188.42111111111114,0.4666666666666667,17.01111111111111,3.1000000000000005
7,-56.30038888888889,-29.86833333333334,0.23617112575190025,0.6710656313379064,0.20555377287562945,0.06099542355689904,0.11756866396986844,-1.267131091066927,173.00388888888892,0.4111111111111111,15.466666666666669,3.2111111111111112
8,-47.965500000000006,-24.305000000000003,0.42902246281142925,0.5156799748244052,0.22145232817541763,0.05292887642136651,0.05960548134865077,-1.680184140789481,161.65500000000003,0.31111111111111106,13.066666666666666,2.211111111111111
9,-54.41333333333333,-22.025000000000002,0.2951593482162234,0.3239511310754402,0.17738165785282267,0.03273569645396582,0.05835491775175454,-3.2426622576988864,174.1333333333333,0.6555555555555554,14.822222222222223,2.3666666666666667
10,-62.958,-35.975,0.23808892020838027,0.3979903476977272,0.14038794214188371,0.03738543409512656,0.04285895079529514,-3.6614064761757597,182.4688888888889,0.6333333333333332,18.700000000000003,2.3888888888888884
11,-54.6056111111111,-40.12166666666667,0.19609489894838325,0.37121219934538313,0.14557613118913734,0.03781232965910376,0.02017564485933943,-4.630900547522932,158.2783333333333,1.088888888888889,14.011111111111113,3.2
12,-46.383111111111106,-25.40833333333333,0.2671439930595444,0.37980417232258856,0.19672025071210972,0.04008443001341504,0.02905418887517691,-3.574706811536413,155.83111111111114,0.6444444444444444,12.277777777777779,1.8333333333333335
13,-48.65316666666667,-26.676666666666666,0.26106709178185794,0.38478780364651594,0.20135564765182606,0.03043344302309324,0.03196223378887823,-3.741444424230916,170.5316666666667,0.22222222222222218,13.144444444444446,2.2111111111111112
14,-49.790944444444435,-21.1,0.22625495849468094,0.48624034067496497,0.12803575795206884,0.01607550384139356,0.026814990937373728,-4.917150909577813,161.2427777777778,0.41111111111111115,14.066666666666668,1.9444444444444444
15,-48.20366666666668,-26.381666666666664,0.16801508564712297,0.6869614541395022,0.09607424496184394,0.022559163738126095,0.02895760440630382,-4.740656296364777,155.36999999999998,0.2777777777777778,13.111111111111112,2.666666666666666
16,-48.28044444444444,-21.98,0.2138044993173291,0.6834878687578791,0.08588282762802886,0.011365173407287394,0.022966022447459863,-5.534259326924586,167.02666666666664,0.3777777777777778,12.633333333333333,2.4
17,-52.432833333333335,-25.915000000000003,0.17214289081344947,0.7965885645443769,0.0665361832677823,0.008568820470095335,0.018026729688335186,-6.377688884667474,171.43944444444443,0.30000000000000004,14.633333333333331,2.411111111111111
18,-48.582111111111104,-18.803333333333335,0.15673440886927137,0.6786609006152586,0.06686385575941588,0.009695302855797455,0.012846309304453104,-6.842052794988138,161.8211111111111,0.27777777777777773,13.822222222222221,1.8222222222222222
19,-53.03833333333333,-35.05833333333334,0.14506333954444528,0.4677979187033375,0.034105434152121084,0.01333975067567589,0.009488589803433868,-7.948581767735083,164.60555555555553,0.19999999999999998,14.5,3.388888888888889
