epoch,mean_return,best_return,std_0,std_1,std_2,std_3,std_4,distribution_entropy,mean_duration_seconds,mean_overwhelmed_triggers,mean_impatient_triggers,mean_distracted_triggers
1,-67.29666666666667,-41.475,0.4,0.6,0.8,0.1,0.05,0.14611539252097172,176.29999999999998,0.5666666666666667,19.733333333333334,3.966666666666667
2,-62.09799999999999,-24.595,0.40639672452374725,0.5071646884571674,0.7156825202525827,0.0923512571522111,0.045091956890005495,-0.30037824048390505,187.6466666666667,0.4666666666666667,17.3,3.433333333333333
3,-58.317499999999995,-24.945,0.2768343313936147,0.4546575147083127,0.785531360269469,0.07151226620922879,0.07736441788395461,-0.4163637337926782,181.84166666666667,0.7,15.666666666666666,3.0
4,-77.09516666666667,-30.36,0.2496079077217957,0.38441290767744535,0.598229635678127,0.07261093448892202,0.10401996800511316,-0.6488020655827507,248.9516666666667,0.5,21.633333333333333,3.466666666666667
5,-47.899,-17.68,0.20873857930373513,0.5426426615273956,0.35378212143271437,0.07058893918332397,0.14422312564620068,-0.7096337602492095,166.98999999999998,0.6666666666666666,11.666666666666666,2.6
6,-53.909666666666666,-21.635,0.22397652064852314,0.49638836544432796,0.33638901803421467,0.061945923107351815,0.13947816874134572,-0.9427457148187542,176.43000000000004,0.3,14.333333333333334,3.2
7,-46.07283333333332,-20.975,0.25137287988306156,0.4698969275017518,0.2600399324899802,0.06588669967045144,0.0981254828298962,-1.4296140498750232,157.395,0.5666666666666667,11.733333333333333,2.3
8,-54.45183333333333,-20.665,0.2412895324411707,0.539824320595346,0.22010733135657434,0.0499176430822239,0.07983009470305531,-1.9824520164559476,173.85166666666663,0.5,13.933333333333334,3.6
9,-50.090166666666654,-27.090000000000003,0.16864232200098897,0.6650032995211382,0.2919114437556713,0.033585684934072074,0.10178191402738337,-2.0031288517794716,156.90166666666667,0.5666666666666667,12.133333333333333,3.933333333333333
10,-42.02166666666666,-20.79,0.15450171555142997,0.6580510842685693,0.20633541042224565,0.03270321379041001,0.11312152090846253,-2.369156912834409,144.88333333333333,0.5666666666666667,10.066666666666666,2.566666666666667
11,-51.7665,-23.135,0.1254251324378257,0.642009421920275,0.19676729225954623,0.032907306750922655,0.11470906436269529,-2.6296561796754836,174.99833333333336,0.1,13.633333333333333,3.3
12,-59.46583333333333,-23.14,0.15762882495910524,0.7053753299168906,0.17256395322302995,0.030741465967501585,0.10287793572266443,-2.6151870920024436,195.325,1.1333333333333333,14.866666666666667,2.8333333333333335
13,-54.9185,-24.145000000000003,0.15907673023607397,0.7039920809567738,0.13032933996612,0.0292697225427119,0.0966690224748966,-3.0000186984482156,145.18499999999997,1.1,13.833333333333334,4.166666666666667
14,-64.11333333333334,-26.560000000000002,0.17694536297160063,0.4611869661325991,0.12210459500282794,0.02951425396926976,0.1096472305990892,-3.2474196371391373,173.13333333333335,1.0333333333333334,18.166666666666668,3.1666666666666665
15,-72.057,-19.035000000000004,0.1802645751826659,0.23375881526292053,0.10294272596009717,0.03323716835726666,0.09293457875843876,-4.125630870363232,216.57000000000002,1.2666666666666666,19.766666666666666,2.9
16,-49.738166666666665,-17.015,0.26616759317816147,0.23224554819463414,0.10327137451983393,0.025362366918240488,0.09847064600526324,-3.9517771804375514,176.71500000000006,0.23333333333333334,12.966666666666667,2.6
17,-61.832499999999996,-18.26,0.27331846867384524,0.26945933216071477,0.07195620827424379,0.02364315336724395,0.07651129769659538,-4.46045888117623,194.99166666666667,0.23333333333333334,18.133333333333333,2.566666666666667
18,-44.44266666666667,-14.055000000000001,0.22294135092959552,0.23469030899566534,0.09239060821987946,0.025038143422988636,0.05323322475365384,-4.85779972462659,153.75999999999996,0.5666666666666667,10.766666666666667,2.6333333333333333
19,-48.12200000000001,-19.975,0.2535187444025346,0.20555624367523087,0.1006145444638376,0.030680842902482776,0.07164063493435376,-4.276328563315792,153.22,0.06666666666666667,13.8,2.466666666666667
